Time, s;x;y;z
69.2;4544.6157;851.4567;917.28796
69.3;4550.76;851.7842;919.1523
69.4;4556.9023;852.1046;921.01697
69.5;4563.045;852.418;922.8819
69.6;4569.1865;852.7244;924.7472
69.7;4575.3276;853.0238;926.61285
69.8;4581.4688;853.3161;928.47894
69.9;4587.6094;853.6013;930.34546
70,00;4593.75;853.87946;932.21246
70.1;4599.8906;854.15045;934.0799
70.2;4606.0312;854.4144;935.94794
70.3;4612.172;854.6712;937.81647
70.4;4618.313;854.92096;939.6856
70.5;4624.4546;855.1636;941.55536
70.6;4630.5967;855.3992;943.4257
70.7;4636.739;855.6276;945.29675
70.8;4642.8823;855.84906;947.1685
70.9;4649.0264;856.0635;949.04095
71,00;4655.1714;856.2708;950.9142
71.1;4661.317;856.4712;952.78815
71.2;4667.4644;856.6646;954.66296
71.3;4673.6123;856.8511;956.53864
71.4;4679.7617;857.03064;958.41516
71.5;4685.913;857.20337;960.29254
71.6;4692.0654;857.36926;962.1709
71.7;4698.219;857.5284;964.0502
71.8;4704.375;857.6808;965.9304
71.9;4710.5327;857.8265;967.81165
72,00;4716.692;857.9655;969.6939
72.1;4722.8535;858.098;971.5773
72.2;4729.0166;858.224;973.4617
72.3;4735.182;858.3435;975.3472
72.4;4741.35;858.4566;977.2339
72.5;4747.5205;858.5634;979.1217
72.6;4753.693;858.664;981.01074
72.7;4759.868;858.75836;982.90094
72.8;4766.046;858.8466;984.7924
72.9;4772.226;858.92883;986.6851
73,00;4778.409;859.0051;988.5791
73.1;4784.595;859.0755;990.4744
73.2;4790.784;859.1402;992.37103
73.3;4796.9766;859.19916;994.26904
73.4;4803.1714;859.2525;996.1684
73.5;4809.3696;859.30035;998.06915
73.6;4815.5713;859.34283;999.9714
73.7;4821.776;859.38;1001.87494
73.8;4827.9844;859.4119;1003.78
73.9;4834.1963;859.4388;1005.6866
74,00;4840.411;859.4607;1007.59467
74.1;4846.6304;859.47766;1009.5043
74.2;4852.8525;859.48987;1011.4154
74.3;4859.079;859.49744;1013.32806
74.4;4865.309;859.5005;1015.2424
74.5;4871.543;859.4991;1017.1582
74.6;4877.7812;859.49335;1019.0757
74.7;4884.023;859.48346;1020.99475
74.8;4890.269;859.46954;1022.9155
74.9;4896.519;859.45166;1024.8379
75,00;4902.7734;859.43;1026.7621
75.1;4909.0317;859.40466;1028.6877
75.2;4915.2944;859.3758;1030.6152
75.3;4921.5615;859.3435;1032.5444
75.4;4927.833;859.3079;1034.4755
75.5;4934.1084;859.2692;1036.4081
75.6;4940.3887;859.22754;1038.3425
75.7;4946.6733;859.183;1040.2788
75.8;4952.963;859.1357;1042.2168
75.9;4959.257;859.0859;1044.1565
76,00;4965.555;859.03357;1046.0981
76.1;4971.858;858.97906;1048.0415
76.2;4978.166;858.92236;1049.9867
76.3;4984.478;858.86365;1051.9337
76.4;4990.7954;858.80316;1053.8826
76.5;4997.117;858.7409;1055.8333
76.6;5003.444;858.6772;1057.7858
76.7;5009.7754;858.612;1059.7401
76.8;5016.112;858.54565;1061.6964
76.9;5022.4526;858.47815;1063.6544
77,00;5028.799;858.4098;1065.6144
77.1;5035.1494;858.3406;1067.5762
77.2;5041.5054;858.2708;1069.5399
77.3;5047.8657;858.20056;1071.5054
77.4;5054.231;858.13;1073.4728
77.5;5060.6016;858.05927;1075.442
77.6;5066.9766;857.9885;1077.4132
77.7;5073.3564;857.91797;1079.3862
77.8;5079.7417;857.8477;1081.3611
77.9;5086.1313;857.77795;1083.3378
78,00;5092.5264;857.70886;1085.3163
78.1;5098.926;857.6405;1087.2968
78.2;5105.33;857.5731;1089.279
78.3;5111.7393;857.5068;1091.2631
78.4;5118.1533;857.4418;1093.249
78.5;5124.5723;857.3781;1095.2368
78.6;5130.9956;857.31604;1097.2264
78.7;5137.4243;857.25574;1099.2178
78.8;5143.8574;857.19727;1101.2109
78.9;5150.295;857.14087;1103.2059
79,00;5156.738;857.0866;1105.2028
79.1;5163.1846;857.0347;1107.2013
79.2;5169.636;856.9853;1109.2015
79.3;5176.093;856.93854;1111.2036
79.4;5182.5537;856.89453;1113.2074
79.5;5189.019;856.8535;1115.2129
79.6;5195.489;856.81555;1117.22
79.7;5201.963;856.7808;1119.2289
79.8;5208.4414;856.74945;1121.2395
79.9;5214.9243;856.7216;1123.2517
80,00;5221.4116;856.69745;1125.2655
80.1;5227.903;856.67706;1127.281
80.2;5234.3984;856.66064;1129.2981
80.3;5240.898;856.6483;1131.3167
80.4;5247.4014;856.6402;1133.3369
80.5;5253.909;856.6364;1135.3586
80.6;5260.4204;856.6371;1137.382
80.7;5266.936;856.6424;1139.4067
80.8;5273.455;856.65247;1141.433
80.9;5279.978;856.6674;1143.4607
81,00;5286.5044;856.6873;1145.4899
81.1;5293.0347;856.71234;1147.5204
81.2;5299.5684;856.7426;1149.5524
81.3;5306.1055;856.7782;1151.5857
81.4;5312.6455;856.81934;1153.6204
81.5;5319.1895;856.86597;1155.6562
81.6;5325.7363;856.91833;1157.6935
81.7;5332.286;856.9765;1159.732
81.8;5338.839;857.0406;1161.7717
81.9;5345.395;857.11066;1163.8126
82,00;5351.9536;857.1869;1165.8547
82.1;5358.515;857.2693;1167.898
82.2;5365.0796;857.358;1169.9424
82.3;5371.6465;857.4531;1171.9878
82.4;5378.216;857.5547;1174.0343
82.5;5384.7876;857.6629;1176.0818
82.6;5391.3613;857.7777;1178.1302
82.7;5397.9375;857.89935;1180.1798
82.8;5404.516;858.0277;1182.2302
82.9;5411.0967;858.163;1184.2815
83,00;5417.6787;858.3053;1186.3336
83.1;5424.263;858.45465;1188.3866
83.2;5430.8486;858.6111;1190.4404
83.3;5437.4365;858.77466;1192.495
83.4;5444.0254;858.9455;1194.5503
83.5;5450.6157;859.1236;1196.6063
83.6;5457.2075;859.309;1198.663
83.7;5463.801;859.5019;1200.7202
83.8;5470.3945;859.70215;1202.7781
83.9;5476.9897;859.9099;1204.8365
84,00;5483.586;860.12524;1206.8956
84.1;5490.1826;860.3481;1208.9551
84.2;5496.78;860.5785;1211.015
84.3;5503.378;860.8166;1213.0753
84.4;5509.9766;861.0623;1215.1361
84.5;5516.5757;861.3157;1217.1973
84.6;5523.175;861.5768;1219.2587
84.7;5529.774;861.8456;1221.3204
84.8;5536.373;862.12213;1223.3823
84.9;5542.9727;862.4064;1225.4445
85,00;5549.572;862.6984;1227.5068
85.1;5556.1704;862.99817;1229.5693
85.2;5562.769;863.3057;1231.632
85.3;5569.3667;863.621;1233.6947
85.4;5575.9644;863.944;1235.7573
85.5;5582.5605;864.2747;1237.8201
85.6;5589.1567;864.61316;1239.8828
85.7;5595.7515;864.9593;1241.9454
85.8;5602.345;865.3131;1244.0079
85.9;5608.938;865.6746;1246.0703
86,00;5615.5293;866.0437;1248.1324
86.1;5622.1196;866.4204;1250.1945
86.2;5628.7085;866.8047;1252.2562
86.3;5635.2954;867.1965;1254.3177
86.4;5641.881;867.59576;1256.3789
86.5;5648.465;868.0025;1258.4398
86.6;5655.047;868.4166;1260.5002
86.7;5661.6265;868.8381;1262.5604
86.8;5668.2046;869.26685;1264.62
86.9;5674.7803;869.7028;1266.6792
87,00;5681.354;870.14606;1268.7379
87.1;5687.925;870.5963;1270.796
87.2;5694.4937;871.05365;1272.8536
87.3;5701.06;871.518;1274.9106
87.4;5707.6235;871.98926;1276.9669
87.5;5714.1846;872.4673;1279.0227
87.6;5720.7427;872.95215;1281.0778
87.7;5727.298;873.44366;1283.1321
87.8;5733.85;873.9418;1285.1857
87.9;5740.3994;874.44635;1287.2385
88,00;5746.946;874.9574;1289.2905
88.1;5753.489;875.4748;1291.3417
88.2;5760.0283;875.99835;1293.3921
88.3;5766.5645;876.52814;1295.4415
88.4;5773.097;877.0639;1297.4901
88.5;5779.6265;877.6056;1299.5378
88.6;5786.1523;878.15314;1301.5846
88.7;5792.6743;878.7064;1303.6304
88.8;5799.1924;879.2653;1305.675
88.9;5805.707;879.8297;1307.7189
89,00;5812.2173;880.3995;1309.7615
89.1;5818.724;880.97455;1311.8032
89.2;5825.2266;881.55475;1313.8438
89.3;5831.725;882.14;1315.8832
89.4;5838.2197;882.7302;1317.9215
89.5;5844.71;883.3252;1319.9587
89.6;5851.1963;883.9248;1321.9948
89.7;5857.6777;884.529;1324.0297
89.8;5864.1553;885.1376;1326.0634
89.9;5870.6284;885.7504;1328.0957
90,00;5877.097;886.3675;1330.127
90.1;5883.561;886.98846;1332.157
90.2;5890.021;887.6134;1334.1857
90.3;5896.476;888.242;1336.2131
90.4;5902.9263;888.8742;1338.2394
90.5;5909.3726;889.5099;1340.2642
90.6;5915.8135;890.1489;1342.2878
90.7;5922.25;890.7911;1344.31
90.8;5928.682;891.4363;1346.3309
90.9;5935.109;892.08435;1348.3506
91,00;5941.5312;892.73517;1350.3688
91.1;5947.9487;893.38855;1352.3856
91.2;5954.3613;894.04443;1354.4011
91.3;5960.769;894.7025;1356.4153
91.4;5967.172;895.3628;1358.428
91.5;5973.57;896.0251;1360.4393
91.6;5979.9634;896.6892;1362.4493
91.7;5986.3516;897.355;1364.4579
91.8;5992.735;898.0223;1366.4651
91.9;5999.1133;898.691;1368.4708
92,00;6005.487;899.36096;1370.4752
92.1;6011.8555;900.032;1372.4783
92.2;6018.219;900.70386;1374.4797
92.3;6024.578;901.3766;1376.4799
92.4;6030.9316;902.04987;1378.4786
92.5;6037.281;902.7237;1380.476
92.6;6043.625;903.39777;1382.4719
92.7;6049.9644;904.07196;1384.4664
92.8;6056.2983;904.7462;1386.4596
92.9;6062.628;905.4202;1388.4513
93,00;6068.9526;906.094;1390.4417
93.1;6075.2725;906.7673;1392.4305
93.2;6081.5874;907.43994;1394.4181
93.3;6087.898;908.1119;1396.4043
93.4;6094.2036;908.78284;1398.389
93.5;6100.5044;909.45276;1400.3726
93.6;6106.8003;910.12146;1402.3546
93.7;6113.092;910.78876;1404.3353
93.8;6119.379;911.4545;1406.3147
93.9;6125.661;912.11865;1408.2928
94,00;6131.939;912.78094;1410.2697
94.1;6138.212;913.4413;1412.245
94.2;6144.4805;914.0995;1414.2192
94.3;6150.745;914.75543;1416.192
94.4;6157.005;915.409;1418.1637
94.5;6163.2603;916.06006;1420.134
94.6;6169.5117;916.7084;1422.1031
94.7;6175.759;917.3539;1424.071
94.8;6182.0015;917.9964;1426.0376
94.9;6188.24;918.63586;1428.003
95,00;6194.475;919.2721;1429.9674
95.1;6200.7056;919.9049;1431.9304
95.2;6206.932;920.53424;1433.8925
95.3;6213.155;921.1599;1435.8533
95.4;6219.374;921.78186;1437.8129
95.5;6225.589;922.3999;1439.7715
95.6;6231.8003;923.0139;1441.729
95.7;6238.008;923.6238;1443.6855
95.8;6244.212;924.22943;1445.6409
95.9;6250.4126;924.8306;1447.5953
96,00;6256.61;925.42737;1449.5487
96.1;6262.8037;926.0194;1451.5011
96.2;6268.994;926.60675;1453.4525
96.3;6275.181;927.1893;1455.4031
96.4;6281.365;927.7668;1457.3527
96.5;6287.546;928.33923;1459.3014
96.6;6293.724;928.90656;1461.2491
96.7;6299.899;929.4685;1463.1962
96.8;6306.071;930.02515;1465.1423
96.9;6312.24;930.57623;1467.0876
97,00;6318.4067;931.12177;1469.0322
97.1;6324.571;931.6616;1470.9761
97.2;6330.7324;932.1957;1472.9192
97.3;6336.8916;932.7239;1474.8616
97.4;6343.048;933.24615;1476.8033
97.5;6349.202;933.7624;1478.7444
97.6;6355.3545;934.27246;1480.6848
97.7;6361.5044;934.77637;1482.6246
97.8;6367.6523;935.2739;1484.5638
97.9;6373.7983;935.7652;1486.5026
98,00;6379.943;936.25;1488.4407
98.1;6386.085;936.7283;1490.3784
98.2;6392.226;937.2;1492.3156
98.3;6398.365;937.66516;1494.2523
98.4;6404.503;938.12354;1496.1887
98.5;6410.639;938.5752;1498.1246
98.6;6416.774;939.02;1500.0602
98.7;6422.9077;939.45795;1501.9955
98.8;6429.0405;939.889;1503.9304
98.9;6435.1724;940.31305;1505.8651
99,00;6441.3027;940.73004;1507.7996
99.1;6447.4326;941.1401;1509.7338
99.2;6453.5615;941.5429;1511.6677
99.3;6459.69;941.93866;1513.6017
99.4;6465.818;942.3272;1515.5354
99.5;6471.9453;942.70856;1517.469
99.6;6478.0723;943.0827;1519.4025
99.7;6484.199;943.4495;1521.3359
99.8;6490.3257;943.80914;1523.2694
99.9;6496.452;944.1614;1525.2029
100,00;6502.5786;944.50635;1527.1364
100.1;6508.705;944.84393;1529.07
100.2;6514.832;945.1742;1531.0035
100.3;6520.959;945.49713;1532.9373
100.4;6527.0864;945.8126;1534.8712
100.5;6533.2144;946.1208;1536.8053
100.6;6539.343;946.42163;1538.7396
100.7;6545.4717;946.7151;1540.6742
100.8;6551.6016;947.00116;1542.6089
100.9;6557.7324;947.2799;1544.5441
101,00;6563.864;947.5513;1546.4794
101.1;6569.9966;947.81537;1548.4152
101.2;6576.1304;948.07214;1550.3513
101.3;6582.2656;948.32166;1552.2878
101.4;6588.402;948.56384;1554.2247
101.5;6594.5396;948.7988;1556.1621
101.6;6600.6787;949.0267;1558.1001
101.7;6606.8193;949.24725;1560.0385
101.8;6612.9614;949.46075;1561.9774
101.9;6619.106;949.6671;1563.9169
102,00;6625.252;949.86646;1565.857
102.1;6631.3994;950.0587;1567.7977
102.2;6637.5493;950.2441;1569.739
102.3;6643.7017;950.4225;1571.6812
102.4;6649.8555;950.594;1573.6238
102.5;6656.0117;950.7587;1575.5673
102.6;6662.1704;950.9167;1577.5115
102.7;6668.3315;951.06793;1579.4564
102.8;6674.495;951.2125;1581.4022
102.9;6680.6616;951.3506;1583.3488
103,00;6686.8306;951.4821;1585.2961
103.1;6693.002;951.60724;1587.2445
103.2;6699.1763;951.72595;1589.1936
103.3;6705.3535;951.83844;1591.1438
103.4;6711.5337;951.94464;1593.0947
103.5;6717.717;952.04474;1595.0468
103.6;6723.9033;952.1388;1596.9998
103.7;6730.093;952.2269;1598.9537
103.8;6736.2856;952.30914;1600.9087
103.9;6742.4814;952.38556;1602.8647
104,00;6748.681;952.4563;1604.8219
104.1;6754.884;952.5214;1606.7802
104.2;6761.0903;952.58105;1608.7394
104.3;6767.3;952.6353;1610.6998
104.4;6773.5137;952.6842;1612.6615
104.5;6779.731;952.7279;1614.6243
104.6;6785.9517;952.76654;1616.5881
104.7;6792.1763;952.8002;1618.5533
104.8;6798.405;952.8289;1620.5197
104.9;6804.6377;952.8529;1622.4873
105,00;6810.874;952.8722;1624.456
105.1;6817.1143;952.88696;1626.4261
105.2;6823.359;952.8973;1628.3976
105.3;6829.6074;952.9033;1630.3702
105.4;6835.8604;952.90515;1632.3444
105.5;6842.117;952.9029;1634.3197
105.6;6848.3784;952.8967;1636.2963
105.7;6854.644;952.8867;1638.2744
105.8;6860.914;952.873;1640.2538
105.9;6867.188;952.8557;1642.2345
106,00;6873.467;952.835;1644.2167
106.1;6879.75;952.811;1646.2003
106.2;6886.037;952.78375;1648.1853
106.3;6892.329;952.7535;1650.1716
106.4;6898.626;952.72034;1652.1595
106.5;6904.927;952.6844;1654.1488
106.6;6911.2324;952.64575;1656.1395
106.7;6917.5425;952.6047;1658.1317
106.8;6923.8574;952.56116;1660.1252
106.9;6930.177;952.51544;1662.1204
107,00;6936.501;952.46765;1664.117
107.1;6942.83;952.4179;1666.115
107.2;6949.1636;952.36633;1668.1146
107.3;6955.5015;952.3131;1670.1156
107.4;6961.844;952.2583;1672.1182
107.5;6968.192;952.20215;1674.1222
107.6;6974.5444;952.1448;1676.1277
107.7;6980.9014;952.0863;1678.1348
107.8;6987.263;952.02686;1680.1432
107.9;6993.63;951.96655;1682.1532
108,00;7000.001;951.90564;1684.1648
108.1;7006.377;951.8442;1686.1777
108.2;7012.7573;951.78235;1688.1923
108.3;7019.143;951.7203;1690.2084
108.4;7025.533;951.6581;1692.2258
108.5;7031.9277;951.596;1694.2449
108.6;7038.327;951.53406;1696.2653
108.7;7044.7314;951.47253;1698.2872
108.8;7051.14;951.41144;1700.3107
108.9;7057.5537;951.35095;1702.3356
109,00;7063.9717;951.29126;1704.3619
109.1;7070.394;951.2325;1706.3898
109.2;7076.8213;951.17474;1708.4191
109.3;7083.253;951.1182;1710.4498
109.4;7089.689;951.063;1712.4819
109.5;7096.1294;951.0093;1714.5155
109.6;7102.5747;950.95715;1716.5505
109.7;7109.024;950.90674;1718.5869
109.8;7115.4775;950.8583;1720.6246
109.9;7121.936;950.8118;1722.6638
110,00;7128.398;950.76746;1724.7043
110.1;7134.8647;950.72546;1726.7462
110.2;7141.3354;950.68585;1728.7894
110.3;7147.8105;950.6488;1730.8339
110.4;7154.2896;950.6144;1732.8798
110.5;7160.773;950.5828;1734.9269
110.6;7167.26;950.5542;1736.9752
110.7;7173.751;950.5286;1739.0249
110.8;7180.246;950.5062;1741.0758
110.9;7186.7446;950.4871;1743.1279
111,00;7193.247;950.47144;1745.1813
111.1;7199.7534;950.45935;1747.2358
111.2;7206.2637;950.45087;1749.2915
111.3;7212.777;950.44617;1751.3484
111.4;7219.294;950.4454;1753.4064
111.5;7225.8145;950.4486;1755.4655
111.6;7232.3384;950.4559;1757.5255
111.7;7238.8657;950.4674;1759.5868
111.8;7245.396;950.4832;1761.649
111.9;7251.9297;950.5035;1763.7124
112,00;7258.4663;950.5283;1765.7766
112.1;7265.0063;950.5577;1767.8419
112.2;7271.549;950.5918;1769.9081
112.3;7278.0947;950.63074;1771.9752
112.4;7284.643;950.67456;1774.0432
112.5;7291.1943;950.7234;1776.112
112.6;7297.748;950.7773;1778.1818
112.7;7304.304;950.83636;1780.2523
112.8;7310.863;950.90063;1782.3237
112.9;7317.4243;950.9703;1784.3959
113,00;7323.988;951.0453;1786.4686
113.1;7330.553;951.1258;1788.5422
113.2;7337.121;951.2118;1790.6165
113.3;7343.691;951.3034;1792.6914
113.4;7350.2627;951.4007;1794.767
113.5;7356.8364;951.5037;1796.843
113.6;7363.4116;951.61255;1798.9198
113.7;7369.989;951.72723;1800.9971
113.8;7376.5674;951.84784;1803.0748
113.9;7383.1475;951.97437;1805.1531
114,00;7389.729;952.1069;1807.2317
114.1;7396.312;952.2455;1809.3108
114.2;7402.896;952.39014;1811.3904
114.3;7409.481;952.54095;1813.4702
114.4;7416.0674;952.6979;1815.5504
114.5;7422.6543;952.861;1817.631
114.6;7429.242;953.03046;1819.7117
114.7;7435.8306;953.20605;1821.7927
114.8;7442.42;953.388;1823.8739
114.9;7449.01;953.57623;1825.9553
115,00;7455.6;953.77075;1828.037
115.1;7462.1904;953.9716;1830.1187
115.2;7468.7812;954.17883;1832.2003
115.3;7475.372;954.3924;1834.2822
115.4;7481.9634;954.6123;1836.364
115.5;7488.554;954.83856;1838.4459
115.6;7495.145;955.07117;1840.5277
115.7;7501.7354;955.3102;1842.6095
115.8;7508.3257;955.5555;1844.6912
115.9;7514.915;955.8071;1846.7727
116,00;7521.5044;956.0651;1848.854
116.1;7528.093;956.32947;1850.9352
116.2;7534.6807;956.60004;1853.0162
116.3;7541.268;956.8769;1855.0969
116.4;7547.854;957.16;1857.1774
116.5;7554.439;957.4493;1859.2576
116.6;7561.023;957.74475;1861.3373
116.7;7567.606;958.0464;1863.4167
116.8;7574.1904;958.3482;1865.4869
116.9;7580.7993;958.60535;1867.4808
117,00;7587.4365;958.8089;1869.385
117.1;7594.101;958.95886;1871.199
117.2;7600.7925;959.0552;1872.9225
117.3;7607.509;959.0979;1874.5552
117.4;7614.25;959.08704;1876.0969
117.5;7621.015;959.0225;1877.5471
117.6;7627.8027;958.90454;1878.9056
117.7;7634.6123;958.733;1880.172
117.8;7641.443;958.50793;1881.3458
117.9;7648.294;958.22943;1882.4266
118,00;7655.164;957.8975;1883.4142
118.1;7662.0522;957.5123;1884.308
118.2;7668.9575;957.07385;1885.1077
118.3;7675.8794;956.5822;1885.8126
118.4;7682.817;956.03754;1886.4224
118.5;7689.769;955.43976;1886.9366
118.6;7696.7344;954.7892;1887.3549
118.7;7703.712;954.08575;1887.6765
118.8;7710.701;953.33026;1887.9014
118.9;7717.7017;952.52795;1888.0315
119,00;7724.713;951.6859;1888.0708
119.1;7731.735;950.811;1888.0233
119.2;7738.768;949.90936;1887.8934
119.3;7745.812;948.98694;1887.6862
119.4;7752.8667;948.04913;1887.4062
119.5;7759.9336;947.1008;1887.0591
119.6;7767.012;946.1465;1886.6501
119.7;7774.103;945.19;1886.1846
119.8;7781.206;944.235;1885.668
119.9;7788.3223;943.28455;1885.1057
120,00;7795.452;942.3413;1884.5032
120.1;7802.5957;941.40765;1883.8655
120.2;7809.753;940.48566;1883.198
120.3;7816.9253;939.577;1882.5057
120.4;7824.112;938.68317;1881.7933
120.5;7831.314;937.80524;1881.0658
120.6;7838.531;936.9442;1880.3275
120.7;7845.7637;936.10095;1879.5829
120.8;7853.0117;935.27594;1878.8363
120.9;7860.276;934.4696;1878.0916
121,00;7867.5557;933.6824;1877.3528
121.1;7874.8516;932.91425;1876.6237
121.2;7882.163;932.16547;1875.9078
121.3;7889.4907;931.436;1875.2085
121.4;7896.834;930.72565;1874.5292
121.5;7904.1924;930.03436;1873.8728
121.6;7911.5664;929.3619;1873.2426
121.7;7918.9556;928.708;1872.6412
121.8;7926.36;928.0724;1872.0715
121.9;7933.7783;927.4547;1871.5361
122,00;7941.2114;926.8546;1871.0375
122.1;7948.658;926.2717;1870.578
122.2;7956.118;925.7056;1870.16
122.3;7963.5913;925.15594;1869.7856
122.4;7971.077;924.6222;1869.457
122.5;7978.5747;924.104;1869.1763
122.6;7986.084;923.60095;1868.9451
122.7;7993.604;923.1125;1868.7654
122.8;8001.135;922.6383;1868.639
122.9;8008.675;922.17786;1868.5676
123,00;8016.224;921.7308;1868.5526
123.1;8023.7817;921.29663;1868.5958
123.2;8031.3467;920.8749;1868.6985
123.3;8038.919;920.4652;1868.8622
123.4;8046.4976;920.0672;1869.0881
123.5;8054.0815;919.68036;1869.3777
123.6;8061.67;919.3043;1869.732
123.7;8069.2627;918.9387;1870.1523
123.8;8076.858;918.58307;1870.6399
123.9;8084.4556;918.2371;1871.1954
124,00;8092.0547;917.9004;1871.8203
124.1;8099.6543;917.5725;1872.5153
124.2;8107.2534;917.2532;1873.2814
124.3;8114.8516;916.942;1874.1195
124.4;8122.4473;916.6387;1875.0304
124.5;8130.0396;916.34283;1876.0149
124.6;8137.628;916.0542;1877.0739
124.7;8145.2114;915.7724;1878.2079
124.8;8152.789;915.49713;1879.4177
124.9;8160.3594;915.2281;1880.704
125,00;8167.9214;914.9651;1882.0673
125.1;8175.475;914.7077;1883.5082
125.2;8183.0186;914.45575;1885.0272
125.3;8190.551;914.2089;1886.625
125.4;8198.071;913.96704;1888.3018
125.5;8205.578;913.7298;1890.0581
125.6;8213.071;913.49695;1891.8944
125.7;8220.55;913.26825;1893.8112
125.8;8228.012;913.0436;1895.8085
